fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
48347,Nacogdoches,26755,22394,24,26,Released as a precinct as first report of the night,96,27929,96%,96% reported,edison,2,unknown,,20976,,,17359,8989,302,83,22,14136,7953,222,67,16,2020-11-04T10:43:44Z,31.28387,R+31,Trump +31,republican,31.28387,22622,35,20653,36.12,texas,2020-11-11T00:33:30.603488Z
48349,Navarro,19105,14686,27,30,Released as a precinct as first report of the night,98,19406,98%,98% reported,edison,2,unknown,,13004,,,13787,5097,167,52,2,10041,4431,161,51,2,2020-11-04T10:43:45Z,45.48548,R+45,Trump +45,republican,45.48548,16433,48.6,15364,42.29,texas,2020-11-11T00:33:30.603488Z
48351,Newton,6096,4081,19,23,Released as a precinct as first report of the night,88,6911,88%,88% reported,edison,2,unknown,,3864,,,4882,1175,34,5,0,3220,840,19,2,0,2020-11-04T10:43:46Z,60.81037,R+61,Trump +61,republican,60.81037,5534,56.6,5869,41.49,texas,2020-11-11T00:33:30.603488Z
48353,Nolan,5352,3565,8,10,Released as a precinct as first report of the night,93,5736,93%,93% reported,edison,2,unknown,,3284,,,4127,1161,53,10,1,2690,839,28,7,1,2020-11-04T10:43:48Z,55.41854,R+55,Trump +55,republican,55.41854,4857,51.9,4575,45.16,texas,2020-11-11T00:33:30.603488Z
48355,Nueces,126984,110991,120,128,Released as a precinct as first report of the night,94,135727,94%,94% reported,edison,2,unknown,,100673,,,64467,60749,1394,368,6,55697,53921,1092,275,6,2020-11-04T10:43:50Z,2.92793,R+3,Trump +3,republican,2.92793,104405,1.5,96104,3.32,texas,2020-11-11T00:33:30.603488Z
48357,Ochiltree,3155,2242,4,5,Released as a precinct as first report of the night,89,3545,89%,89% reported,edison,2,unknown,,2376,,,2811,302,37,3,2,2006,204,28,3,1,2020-11-04T10:43:51Z,79.52456,R+80,Trump +80,republican,79.52456,3002,78.4,2993,82.39,texas,2020-11-11T00:33:30.603488Z
48359,Oldham,1009,623,7,8,Released as a precinct as first report of the night,82,1232,82%,82% reported,edison,2,unknown,,538,,,917,81,10,1,0,578,40,5,0,0,2020-11-04T10:43:52Z,82.85431,R+83,Trump +83,republican,82.85431,948,81.4,869,82.74,texas,2020-11-11T00:33:30.603488Z
48361,Orange,35974,30494,30,35,Released as a precinct as first report of the night,95,37789,95%,95% reported,edison,2,unknown,,33059,,,29170,6354,375,51,24,24655,5487,288,42,22,2020-11-04T10:43:52Z,63.42358,R+63,Trump +63,republican,63.42358,32000,61.8,30518,54.28,texas,2020-11-11T00:33:30.603488Z
48363,Palo Pinto,12478,9607,26,28,Released as a precinct as first report of the night,100,12128,>98%,>98% reported,edison,2,unknown,,7232,,,10170,2177,100,27,4,7703,1817,64,19,4,2020-11-04T10:43:53Z,64.05674,R+64,Trump +64,republican,64.05674,10270,64,9337,59.78,texas,2020-11-11T00:33:30.603488Z
48365,Panola,11452,8092,17,20,Released as a precinct as first report of the night,93,12300,93%,93% reported,edison,2,unknown,,9139,,,9322,2057,57,11,5,6518,1526,37,6,5,2020-11-04T10:43:54Z,63.4387,R+63,Trump +63,republican,63.4387,10416,63.5,10230,56.1,texas,2020-11-11T00:33:30.603488Z
48367,Parker,75434,65348,44,44,Released as a precinct as first report of the night,97,78000,97%,97% reported,edison,2,all,,50658,,,61584,12789,878,155,28,53181,11343,678,122,24,2020-11-04T10:43:56Z,64.68569,R+65,Trump +65,republican,64.68569,56817,67.1,47694,65.82,texas,2020-11-11T00:33:30.603488Z
48369,Parmer,2648,1316,8,10,Released as a precinct as first report of the night,80,3309,80%,80% reported,edison,2,unknown,,1526,,,2133,488,23,4,0,1102,207,6,1,0,2020-11-04T10:43:58Z,62.12236,R+62,Trump +62,republican,62.12236,2466,58,2554,58.03,texas,2020-11-11T00:33:30.603488Z
48371,Pecos,4668,3875,9,10,Released as a precinct as first report of the night,86,5441,86%,86% reported,edison,2,some,,4379,,,3213,1378,50,21,6,2633,1184,36,16,6,2020-11-04T10:43:59Z,39.3102,R+39,Trump +39,republican,39.3102,4185,21.8,4150,22.19,texas,2020-11-11T00:33:30.603488Z
48373,Polk,24072,20352,21,22,Released as a precinct as first report of the night,100,23444,>98%,>98% reported,edison,2,unknown,,22445,,,18496,5353,170,50,3,15525,4649,136,39,3,2020-11-04T10:44:00Z,54.5987,R+55,Trump +55,republican,54.5987,19852,55.4,19134,48.14,texas,2020-11-11T00:33:30.603488Z
48375,Potter,33242,26844,22,25,Released as a precinct as first report of the night,100,33177,>98%,>98% reported,edison,6,some,,24501,,,22732,9867,454,124,65,18453,7985,317,86,3,2020-11-04T10:44:01Z,38.70104,R+39,Trump +39,republican,38.70104,28651,41.8,26450,44.58,texas,2020-11-11T00:33:30.603488Z
48377,Presidio,2217,1806,6,8,Released as a precinct as first report of the night,77,2870,77%,77% reported,edison,2,unknown,,1723,,,721,1463,21,12,0,532,1249,17,8,0,2020-11-04T10:44:01Z,33.46865,D+33,Biden +33,democrat,-33.46865,2208,-36.5,1817,-42.82,texas,2020-11-11T00:33:30.603488Z
48379,Rains,6044,5032,9,9,Released as a precinct as first report of the night,100,5551,>98%,>98% reported,edison,2,unknown,,3940,,,5147,841,43,13,0,4285,711,27,9,0,2020-11-04T10:44:02Z,71.24421,R+71,Trump +71,republican,71.24421,4701,71,4087,61.61,texas,2020-11-11T00:33:30.603488Z
48381,Randall,64412,56094,23,23,Released as a precinct as first report of the night,94,68884,94%,94% reported,edison,4,all,,56579,,,50597,12750,908,127,30,44115,11171,686,93,29,2020-11-09T21:36:40Z,58.75768,R+59,Trump +59,republican,58.75768,54305,64.6,49696,68.16,texas,2020-11-11T00:33:30.603488Z
48383,Reagan,1124,902,5,5,Released as a precinct as first report of the night,96,1175,96%,96% reported,edison,2,unknown,,756,,,942,172,7,3,0,753,142,4,3,0,2020-11-04T10:44:04Z,68.50534,R+69,Trump +69,republican,68.50534,904,60,843,61.45,texas,2020-11-11T00:33:30.603488Z
48385,Real,1982,1638,5,6,Released as a precinct as first report of the night,100,1985,>98%,>98% reported,edison,2,unknown,,1530,,,1643,320,14,5,0,1353,271,10,4,0,2020-11-04T10:44:06Z,66.75076,R+67,Trump +67,republican,66.75076,1681,66.6,1535,62.48,texas,2020-11-11T00:33:30.603488Z
48387,Red River,5800,4263,17,20,Released as a precinct as first report of the night,95,6094,95%,95% reported,edison,2,unknown,,5311,,,4513,1244,36,7,0,3230,1008,21,4,0,2020-11-04T10:44:07Z,56.36207,R+56,Trump +56,republican,56.36207,5161,53.8,5074,40.74,texas,2020-11-11T00:33:30.603488Z
48389,Reeves,3683,2739,10,12,Released as a precinct as first report of the night,89,4139,89%,89% reported,edison,2,unknown,,2241,,,2249,1394,30,8,2,1583,1130,18,6,2,2020-11-04T11:39:56Z,23.21477,R+23,Trump +23,republican,23.21477,3184,-7.6,2877,-16.23,texas,2020-11-11T00:33:30.603488Z
48391,Refugio,3366,2532,10,11,Released as a precinct as first report of the night,97,3481,97%,97% reported,edison,2,unknown,,2120,,,2210,1108,26,21,1,1669,832,15,15,1,2020-11-04T10:44:08Z,32.73916,R+33,Trump +33,republican,32.73916,2948,27,2677,24.84,texas,2020-11-11T00:33:30.603488Z
48393,Roberts,550,364,4,5,Released as a precinct as first report of the night,76,720,76%,76% reported,edison,2,unknown,,399,,,529,17,4,0,0,351,10,3,0,0,2020-11-04T10:44:09Z,93.09091,R+93,Trump +93,republican,93.09091,554,91,508,85.63,texas,2020-11-11T00:33:30.603488Z
48395,Robertson,8080,6537,14,16,Released as a precinct as first report of the night,94,8605,94%,94% reported,edison,2,unknown,,7781,,,5631,2359,66,13,11,4586,1884,50,8,9,2020-11-04T10:44:09Z,40.49505,R+40,Trump +40,republican,40.49505,7035,35,7287,22.25,texas,2020-11-11T00:33:30.603488Z
48397,Rockwall,57792,52457,18,18,Released as a precinct as first report of the night,100,50672,>98%,>98% reported,edison,2,unknown,,36546,,,38842,18149,642,132,27,35063,16726,531,111,26,2020-11-04T10:44:09Z,35.80599,R+36,Trump +36,republican,35.80599,39948,47.1,35678,53.23,texas,2020-11-11T00:33:30.603488Z
48399,Runnels,4262,3082,10,11,Released as a precinct as first report of the night,95,4467,95%,95% reported,edison,2,unknown,,,,,3682,531,38,11,0,2667,386,22,7,0,2020-11-04T10:44:10Z,73.93243,R+74,Trump +74,republican,73.93243,3782,74,3668,70.47,texas,2020-11-11T00:33:30.603488Z
48401,Rusk,21367,16184,20,23,Released as a precinct as first report of the night,95,22430,95%,95% reported,edison,4,some,,18369,,,16511,4624,154,50,28,12377,3677,98,28,4,2020-11-04T10:44:10Z,55.63252,R+56,Trump +56,republican,55.63252,18994,56.5,18546,51.08,texas,2020-11-11T00:33:30.603488Z
48403,Sabine,5462,4301,8,9,Released as a precinct as first report of the night,99,5492,>98%,>98% reported,edison,2,unknown,,4544,,,4767,662,25,7,1,3741,536,19,5,0,2020-11-04T10:44:10Z,75.15562,R+75,Trump +75,republican,75.15562,4651,72.8,4578,63.78,texas,2020-11-11T00:33:30.603488Z
48405,San Augustine,3998,2931,10,12,Released as a precinct as first report of the night,92,4358,92%,92% reported,edison,2,unknown,,3105,,,3005,979,12,2,0,2125,798,7,1,0,2020-11-04T10:44:11Z,50.67534,R+51,Trump +51,republican,50.67534,3569,48,3690,34.58,texas,2020-11-11T00:33:30.603488Z
48407,San Jacinto,12628,10413,11,12,Released as a precinct as first report of the night,100,12214,>98%,>98% reported,edison,2,unknown,,9360,,,10154,2332,101,39,2,8343,1966,73,29,2,2020-11-04T10:44:11Z,61.94172,R+62,Trump +62,republican,61.94172,10343,58.2,9616,48.85,texas,2020-11-11T00:33:30.603488Z
48409,San Patricio,25850,21966,24,26,Released as a precinct as first report of the night,100,25280,>98%,>98% reported,edison,6,all,,19161,,,16495,8971,289,93,2,13994,7674,223,73,2,2020-11-04T10:44:11Z,29.10638,R+29,Trump +29,republican,29.10638,21656,23.8,20078,20.66,texas,2020-11-11T00:33:30.603488Z
48411,San Saba,2602,1870,3,4,Released as a precinct as first report of the night,93,2783,93%,93% reported,edison,2,unknown,,1940,,,2308,287,7,0,0,1638,225,7,0,0,2020-11-04T10:44:12Z,77.67102,R+78,Trump +78,republican,77.67102,2357,73.5,2259,70.03,texas,2020-11-11T00:33:30.603488Z
48413,Schleicher,1158,909,4,5,Released as a precinct as first report of the night,93,1251,93%,93% reported,edison,2,unknown,,1035,,,939,211,6,2,0,739,165,3,2,0,2020-11-04T10:44:13Z,62.86701,R+63,Trump +63,republican,62.86701,1059,57.9,1017,55.65,texas,2020-11-11T00:33:30.603488Z
48415,Scurry,5865,4639,10,12,Released as a precinct as first report of the night,94,6246,94%,94% reported,edison,2,unknown,,4983,,,4978,818,53,15,1,3945,649,34,11,0,2020-11-04T10:44:13Z,70.92924,R+71,Trump +71,republican,70.92924,5289,69.5,5027,65.37,texas,2020-11-11T00:33:30.603488Z
48417,Shackelford,1628,1250,7,8,Released as a precinct as first report of the night,88,1857,88%,88% reported,edison,2,unknown,,1206,,,1484,130,10,4,0,1145,99,3,3,0,2020-11-04T10:44:13Z,83.16953,R+83,Trump +83,republican,83.16953,1504,84.8,1363,79.75,texas,2020-11-11T00:33:30.603488Z
48419,Shelby,10063,6975,13,15,Released as a precinct as first report of the night,92,10952,92%,92% reported,edison,2,unknown,,7145,,,7962,2058,36,4,3,5398,1552,22,2,1,2020-11-04T10:44:14Z,58.67038,R+59,Trump +59,republican,58.67038,9086,59.7,9284,49.08,texas,2020-11-11T00:33:30.603488Z
48421,Sherman,990,684,4,5,Released as a precinct as first report of the night,73,1349,73%,73% reported,edison,2,unknown,,974,,,885,91,9,5,0,601,74,6,3,0,2020-11-04T10:44:14Z,80.20202,R+80,Trump +80,republican,80.20202,935,76,1038,75.82,texas,2020-11-11T00:33:30.603488Z
48423,Smith,99521,87030,67,74,Released as a precinct as first report of the night,100,99521,>98%,>98% reported,edison,6,all,,90067,,,68546,29343,1121,253,258,60102,25706,838,196,188,2020-11-04T10:44:15Z,39.39169,R+39,Trump +39,republican,39.39169,84768,43.2,79601,45.07,texas,2020-11-11T00:33:30.603488Z
48425,Somervell,4940,4268,4,4,Released as a precinct as first report of the night,100,4811,>98%,>98% reported,edison,2,unknown,,3539,,,4099,768,56,10,7,3543,672,39,9,5,2020-11-04T10:44:15Z,67.42915,R+67,Trump +67,republican,67.42915,3897,68.4,3538,63.82,texas,2020-11-11T00:33:30.603488Z
48427,Starr,17478,14282,10,10,Released as a precinct as first report of the night,99,17600,>98%,>98% reported,edison,2,unknown,,12032,,,8224,9099,91,63,1,6515,7636,74,56,1,2020-11-04T10:44:15Z,5.00629,D+5,Biden +5,democrat,-5.00629,11740,-60.2,11883,-73.32,texas,2020-11-11T00:33:30.603488Z
48429,Stephens,3799,3017,8,9,Released as a precinct as first report of the night,93,4087,93%,93% reported,edison,2,unknown,,3737,,,3385,396,16,2,0,2678,330,8,1,0,2020-11-04T10:44:15Z,78.6786,R+79,Trump +79,republican,78.6786,3461,77.6,3412,70.84,texas,2020-11-11T00:33:30.603488Z
48431,Sterling,639,484,3,4,Released as a precinct as first report of the night,78,823,78%,78% reported,edison,2,unknown,,408,,,584,51,1,3,0,445,36,1,2,0,2020-11-04T10:44:15Z,83.41158,R+83,Trump +83,republican,83.41158,633,75.7,494,86.64,texas,2020-11-11T00:33:30.603488Z
48433,Stonewall,736,736,3,4,Released as a precinct as first report of the night,81,911,81%,81% reported,edison,2,unknown,,437,,,615,116,4,1,0,615,116,4,1,0,2020-11-04T10:44:16Z,67.79891,R+68,Trump +68,republican,67.79891,701,59.9,675,51.41,texas,2020-11-11T00:33:30.603488Z
48435,Sutton,1557,1333,4,5,Released as a precinct as first report of the night,80,1936,80%,80% reported,edison,2,unknown,,1807,,,1222,322,9,4,0,1053,273,4,3,0,2020-11-04T10:44:16Z,57.80347,R+58,Trump +58,republican,57.80347,1416,53.8,1489,49.76,texas,2020-11-11T00:33:30.603488Z
48437,Swisher,2353,1759,7,9,Released as a precinct as first report of the night,88,2676,88%,88% reported,edison,2,unknown,,1756,,,1842,478,22,10,1,1383,357,14,5,0,2020-11-04T10:44:16Z,57.96855,R+58,Trump +58,republican,57.96855,2204,54.9,2270,47.4,texas,2020-11-11T00:33:30.603488Z
48439,Tarrant,831322,729602,698,730,Released as a precinct as first report of the night,96,869068,96%,96% reported,edison,4,unknown,,685898,,,408224,409752,10338,2605,403,356316,362934,8054,1960,338,2020-11-10T01:53:26Z,0.1838,D+0.18,Biden +0.18,democrat,-0.1838,668514,8.6,610890,15.69,texas,2020-11-11T00:33:30.603488Z
48441,Taylor,54924,45426,32,35,Released as a precinct as first report of the night,100,54924,>98%,>98% reported,edison,6,all,,48518,,,39439,14489,825,148,23,32250,12448,596,113,19,2020-11-04T10:44:16Z,45.42641,R+45,Trump +45,republican,45.42641,45759,50.6,43263,53.52,texas,2020-11-11T00:33:30.603488Z
48443,Terrell,458,360,4,5,Released as a precinct as first report of the night,64,719,64%,64% reported,edison,2,unknown,,648,,,334,119,3,2,0,258,100,2,0,0,2020-11-04T10:44:16Z,46.94323,R+47,Trump +47,republican,46.94323,438,33.8,555,31.35,texas,2020-11-11T00:33:30.603488Z
48445,Terry,3608,2879,7,8,Released as a precinct as first report of the night,82,4378,82%,82% reported,edison,2,unknown,,3782,,,2809,757,33,9,0,2257,596,23,3,0,2020-11-04T10:44:17Z,56.87361,R+57,Trump +57,republican,56.87361,3355,50.8,3709,41.6,texas,2020-11-11T00:33:30.603488Z
48447,Throckmorton,899,543,5,6,Released as a precinct as first report of the night,85,1057,85%,85% reported,edison,2,unknown,,614,,,806,82,5,1,5,484,53,0,1,5,2020-11-04T10:44:17Z,80.53393,R+81,Trump +81,republican,80.53393,808,78.1,813,72.69,texas,2020-11-11T00:33:30.603488Z
48449,Titus,10530,8230,16,19,Released as a precinct as first report of the night,95,11123,95%,95% reported,edison,2,unknown,,7555,,,7563,2852,94,19,2,5947,2206,65,10,2,2020-11-04T10:44:17Z,44.73884,R+45,Trump +45,republican,44.73884,9419,41.6,8854,38.81,texas,2020-11-11T00:33:30.603488Z
48451,Tom Green,44891,33289,35,35,Released as a precinct as first report of the night,94,47505,94%,94% reported,edison,2,unknown,,37998,,,32129,12106,539,96,21,23291,9615,322,51,10,2020-11-06T22:58:52Z,44.6036,R+45,Trump +45,republican,44.6036,38479,47.6,36720,47.89,texas,2020-11-11T00:33:30.603488Z
48453,Travis,605034,553103,246,248,Released as a precinct as first report of the night,99,609336,>98%,>98% reported,edison,4,some,,391428,,,159907,432062,8842,2078,2145,140321,403939,7161,1682,0,2020-11-04T10:44:17Z,44.98177,D+45,Biden +45,democrat,-44.98177,468720,-38.6,387057,-23.93,texas,2020-11-11T00:33:30.603488Z
48455,Trinity,6938,5334,18,20,Released as a precinct as first report of the night,94,7362,94%,94% reported,edison,2,unknown,,6125,,,5579,1323,25,11,0,4281,1027,17,9,0,2020-11-04T10:44:17Z,61.34333,R+61,Trump +61,republican,61.34333,5985,59.9,6235,46.88,texas,2020-11-11T00:33:30.603488Z
48457,Tyler,9547,6706,11,18,Released as a precinct as first report of the night,100,9466,>98%,>98% reported,edison,2,unknown,,6461,,,8095,1390,51,11,0,5581,1094,25,6,0,2020-11-06T22:48:53Z,70.23149,R+70,Trump +70,republican,70.23149,8016,67.1,7654,55.42,texas,2020-11-11T00:33:30.603488Z
48459,Upshur,18850,15342,20,22,Released as a precinct as first report of the night,100,18910,>98%,>98% reported,edison,2,unknown,,12933,,,15775,2869,179,22,5,12770,2448,105,15,4,2020-11-04T10:44:17Z,68.46684,R+68,Trump +68,republican,68.46684,16013,67.6,15138,59.74,texas,2020-11-11T00:33:30.603488Z
48461,Upton,1365,1063,4,5,Released as a precinct as first report of the night,86,1591,86%,86% reported,edison,2,unknown,,1421,,,1176,169,13,7,0,910,137,10,6,0,2020-11-04T10:44:18Z,73.77289,R+74,Trump +74,republican,73.77289,1347,53.5,1300,47.69,texas,2020-11-11T00:33:30.603488Z
48463,Uvalde,10323,8194,12,14,Released as a precinct as first report of the night,89,11653,89%,89% reported,edison,2,unknown,,10291,,,6160,4066,66,29,2,4661,3464,46,21,2,2020-11-04T10:44:18Z,20.2848,R+20,Trump +20,republican,20.2848,8964,10.8,8435,8.35,texas,2020-11-11T00:33:30.603488Z
48465,Val Verde,14417,12008,14,17,Released as a precinct as first report of the night,81,17702,81%,81% reported,edison,4,some,,12685,,,7839,6401,132,45,0,6413,5460,102,33,0,2020-11-04T10:44:18Z,9.97434,R+10,Trump +10,republican,9.97434,13617,-7.9,12081,-5.38,texas,2020-11-11T00:33:30.603488Z
48467,Van Zandt,25753,17151,17,19,Released as a precinct as first report of the night,100,25850,>98%,>98% reported,edison,2,unknown,,15091,,,22126,3419,175,33,0,14633,2407,96,15,0,2020-11-04T10:44:18Z,72.64008,R+73,Trump +73,republican,72.64008,21890,71.6,19100,66.54,texas,2020-11-11T00:33:30.603488Z
48469,Victoria,34205,27933,29,35,Released as a precinct as first report of the night,93,36753,93%,93% reported,edison,2,unknown,,29340,,,23347,10371,338,103,46,18864,8730,229,74,36,2020-11-04T20:34:51Z,37.93597,R+38,Trump +38,republican,37.93597,31123,39.9,28853,37.74,texas,2020-11-11T00:33:30.603488Z
48471,Walker,23641,19474,16,17,Released as a precinct as first report of the night,100,23641,>98%,>98% reported,edison,6,all,,16785,,,15368,7875,286,63,49,12520,6682,197,46,29,2020-11-04T10:44:18Z,31.69494,R+32,Trump +32,republican,31.69494,19796,34.3,18685,31.51,texas,2020-11-11T00:33:30.603488Z
48473,Waller,22617,19211,21,21,Released as a precinct as first report of the night,100,19820,>98%,>98% reported,edison,2,some,,15909,,,14206,8130,199,82,0,12102,6902,143,64,0,2020-11-04T10:43:29Z,26.86475,R+27,Trump +27,republican,26.86475,16784,28.5,15902,17.17,texas,2020-11-11T00:33:30.603488Z
48475,Ward,4034,3108,8,9,Released as a precinct as first report of the night,99,4069,>98%,>98% reported,edison,2,unknown,,3020,,,3238,761,29,6,0,2510,578,18,2,0,2020-11-04T10:43:29Z,61.40307,R+61,Trump +61,republican,61.40307,3445,51.2,3245,47,texas,2020-11-11T00:33:30.603488Z
48477,Washington,17410,14507,20,22,Released as a precinct as first report of the night,95,18306,95%,95% reported,edison,2,unknown,,15246,,,12949,4254,178,20,9,10705,3661,121,12,8,2020-11-04T10:43:31Z,49.94256,R+50,Trump +50,republican,49.94256,14828,51,14397,51.93,texas,2020-11-11T00:33:30.603488Z
48479,Webb,68439,53357,64,70,Released as a precinct as first report of the night,92,73977,92%,92% reported,edison,2,some,,48936,,,25898,41820,446,233,42,19424,33454,312,167,0,2020-11-05T08:26:54Z,23.26451,D+23,Biden +23,democrat,-23.26451,56905,-51.6,49110,-54,texas,2020-11-11T00:33:30.603488Z
48481,Wharton,16709,14497,11,13,Released as a precinct as first report of the night,96,17397,96%,96% reported,edison,2,unknown,,14576,,,11892,4671,105,36,5,10422,3961,85,29,0,2020-11-04T10:49:55Z,43.21623,R+43,Trump +43,republican,43.21623,14732,40.1,14087,39.15,texas,2020-11-11T00:33:30.603488Z
48483,Wheeler,2336,1643,9,11,Released as a precinct as first report of the night,86,2723,86%,86% reported,edison,2,unknown,,1640,,,2158,168,7,3,0,1509,129,3,2,0,2020-11-04T10:43:35Z,85.18836,R+85,Trump +85,republican,85.18836,2306,82.1,2128,77.35,texas,2020-11-11T00:33:30.603488Z
48485,Wichita,45753,37719,57,62,Released as a precinct as first report of the night,90,50639,90%,90% reported,edison,2,some,,45995,,,31930,13024,664,125,10,26350,10796,474,90,9,2020-11-06T04:11:46Z,41.32188,R+41,Trump +41,republican,41.32188,38119,49.5,41018,47.02,texas,2020-11-11T00:33:30.603488Z
48487,Wilbarger,4518,3739,4,5,Released as a precinct as first report of the night,93,4848,93%,93% reported,edison,2,unknown,,4072,,,3520,954,33,11,0,2934,777,23,5,0,2020-11-04T10:43:37Z,56.79504,R+57,Trump +57,republican,56.79504,4105,57.4,3980,49.87,texas,2020-11-11T00:33:30.603488Z
48489,Willacy,5575,3554,14,17,Released as a precinct as first report of the night,84,6624,84%,84% reported,edison,2,unknown,,3321,,,2437,3097,25,16,0,1416,2116,15,7,0,2020-11-04T10:43:37Z,11.83857,D+12,Biden +12,democrat,-11.83857,5095,-36.8,5064,-43.13,texas,2020-11-11T00:33:30.603488Z
48491,Williamson,287696,261300,58,58,Released as a precinct as first report of the night,100,285000,>98%,>98% reported,edison,4,all,,172960,,,138649,142457,4961,782,847,123803,132612,4048,637,200,2020-11-04T10:43:38Z,1.32362,D+1.3,Biden +1.3,democrat,-1.32362,203081,9.7,163271,21.52,texas,2020-11-11T00:33:30.603488Z
48493,Wilson,25006,20881,17,17,Released as a precinct as first report of the night,100,22948,>98%,>98% reported,edison,2,unknown,,17031,,,18457,6350,150,39,10,15243,5485,123,30,0,2020-11-04T10:43:40Z,48.41638,R+48,Trump +48,republican,48.41638,19432,47.4,17205,42.99,texas,2020-11-11T00:33:30.603488Z
48495,Winkler,2126,1469,5,6,Released as a precinct as first report of the night,87,2439,87%,87% reported,edison,2,unknown,,1480,,,1753,358,14,1,0,1197,262,9,1,0,2020-11-04T10:43:41Z,65.61618,R+66,Trump +66,republican,65.61618,1876,52.4,1725,52.93,texas,2020-11-11T00:33:30.603488Z
48497,Wise,32297,27362,26,26,Released as a precinct as first report of the night,100,29258,>98%,>98% reported,edison,2,unknown,,19355,,,26986,4953,308,47,3,22836,4265,229,31,1,2020-11-04T10:43:42Z,68.21996,R+68,Trump +68,republican,68.21996,24776,69.7,20745,67.42,texas,2020-11-11T00:33:30.603488Z
48499,Wood,22665,19451,13,14,Released as a precinct as first report of the night,100,22115,>98%,>98% reported,edison,2,unknown,,14753,,,18962,3487,175,40,1,16178,3114,126,33,0,2020-11-04T10:43:43Z,68.27708,R+68,Trump +68,republican,68.27708,18727,69.8,17581,64.25,texas,2020-11-11T00:33:30.603488Z
48501,Yoakum,2633,2134,6,7,Released as a precinct as first report of the night,88,2994,88%,88% reported,edison,2,some,,2155,,,2172,419,31,6,5,1795,308,21,5,5,2020-11-04T10:43:44Z,66.57805,R+67,Trump +67,republican,66.57805,2303,59.5,2128,60.57,texas,2020-11-11T00:33:30.603488Z
48503,Young,8242,7088,8,10,Released as a precinct as first report of the night,91,9101,91%,91% reported,edison,2,unknown,,9164,,,7112,1036,76,18,0,6114,895,63,16,0,2020-11-04T10:43:45Z,73.71997,R+74,Trump +74,republican,73.71997,7707,74.3,7316,71.53,texas,2020-11-11T00:33:30.603488Z
48505,Zapata,3867,2438,8,8,Released as a precinct as first report of the night,84,4606,84%,84% reported,edison,2,unknown,,3125,,,2032,1820,11,4,0,1192,1235,9,2,0,2020-11-04T10:43:46Z,5.48229,R+5,Trump +5,republican,5.48229,3142,-32.9,3543,-43.18,texas,2020-11-11T00:33:30.603488Z
48507,Zavala,4379,2968,6,6,Released as a precinct as first report of the night,92,4749,92%,92% reported,edison,2,unknown,,3597,,,1490,2864,13,12,0,841,2117,5,5,0,2020-11-04T10:43:48Z,31.37703,D+31,Biden +31,democrat,-31.37703,3396,-57.2,3653,-67.56,texas,2020-11-11T00:33:30.603488Z
